0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
0,5
2,0
4,3
7,3
6098,2
5945,3
5928,3
5912,1
5903,3
5901,8
5890,8
5890,8
5890,8
5890,8
5890,8
5890,8
5890,6
5890,3
5890,3
5890,3
5888,6
5888,6
5888,6
5888,6
5888,6
5888,6
5888,6
5888,6
5888,3
5888,3
5888,3
5888,3
5888,3
5888,3
5901,5
5933,4
6008,9
6202,3
8137,1
10532,5
557,9
557,9
557,9
554,9
553,9
550,9
549,9
549,2
548,2
547,2
545,4
543,2
542,4
540,2
538,9
538,2
538,2
538,2
538,2
